sampledate,year,daynum,stratFlag,thermocline,layer,temp,o2,tp,doc
7/8/20,2020,190,TRUE,6.811011216,all,19.08396574,4.980432169,NA,NA
7/8/20,2020,190,TRUE,6.811011216,epi,25.46399132,9.92947397,NA,NA
7/8/20,2020,190,TRUE,6.811011216,hypo,14.63689611,1.530801247,NA,NA
7/22/20,2020,204,TRUE,8.841898413,all,19.12783512,4.614902522,NA,NA
7/22/20,2020,204,TRUE,8.841898413,epi,24.95435702,8.764192047,NA,NA
7/22/20,2020,204,TRUE,8.841898413,hypo,12.64755612,4.75E-05,NA,NA
8/6/20,2020,219,TRUE,9.659930198,all,18.70350084,5.287381257,NA,NA
8/6/20,2020,219,TRUE,9.659930198,epi,23.03282867,9.072288233,NA,NA
8/6/20,2020,219,TRUE,9.659930198,hypo,12.69703645,0.0362407,NA,NA
8/20/20,2020,233,TRUE,10.44977851,all,19.48512311,5.125002512,NA,NA
8/20/20,2020,233,TRUE,10.44977851,epi,23.52809147,8.094547054,NA,NA
8/20/20,2020,233,TRUE,10.44977851,hypo,12.50754702,0,NA,NA
9/2/20,2020,246,TRUE,10.31005715,all,18.88744118,4.248771029,NA,NA
9/2/20,2020,246,TRUE,10.31005715,epi,22.59359719,6.71060686,NA,NA
9/2/20,2020,246,TRUE,10.31005715,hypo,12.49115428,0,NA,NA
9/18/20,2020,262,TRUE,12.62405443,all,16.53804269,6.288347733,NA,NA
9/18/20,2020,262,TRUE,12.62405443,epi,18.2452319,8.642767488,NA,NA
9/18/20,2020,262,TRUE,12.62405443,hypo,11.97836322,0,NA,NA
10/8/20,2020,282,TRUE,14.09961719,all,14.58727412,9.599770585,NA,NA
10/8/20,2020,282,TRUE,14.09961719,epi,15.11305662,11.22906817,NA,NA
10/8/20,2020,282,TRUE,14.09961719,hypo,12.34091556,2.638742943,NA,NA
11/3/20,2020,308,FALSE,NA,all,8.824057414,11.65551541,NA,NA
12/10/20,2020,345,FALSE,NA,all,4.920280387,12.72449555,NA,NA
